id;companyid;containerid;createdat;customer;displayid;engineid;enginename;enginetype;extrainfo;integrated;integrationid;istest;ordertiming;ordertype;saleschannel;scheduledat;status;preparationtime;takeouttimeinseconds;totalamount;updatedat;version
88;KLJ7HAX231;80QKXKP4;2025-02-19 19:02:00;528;3MDHOH;GN48IP;CannoliEngine;APP;Sit ab similique corporis error tenetur illo labore.;True;8483;False;SCHEDULED;TAKEOUT;99FOOD;2025-02-21 09:02:00;DISPATCHED;69;3392;45.11;2025-02-20 12:38:00;v2.6.0
1322;5MVNMCBCQZ;91VHSGZQ;2025-02-19 19:46:00;900;6M0MJE;MKPC1S;CannoliEngine;POS;Ipsam molestiae deserunt modi recusandae omnis provident ipsam.;True;1527;False;IMMEDIATE;TAKEOUT;IFOOD;2025-02-19 19:46:00;CANCELED;81;110;26.92;2025-02-19 20:53:00;v3.4.3
1246;NOHFPST8UN;DIAFCI85;2025-02-19 21:26:00;513;P0IJHP;40JAG5;CannoliEngine;POS;Não informado;False;5063;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-02-19 21:26:00;DISPATCHED;53;3007;70.33;2025-02-20 06:39:00;v3.5.0
1524;Z3P3LZGATD;DWE21ENE;2025-02-19 22:45:00;476;MWEHB9;FCFHKB;CannoliEngine;APP;Praesentium ex repudiandae itaque.;True;7604;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-02-21 15:45:00;PENDING;43;1094;28.07;2025-02-20 01:11:00;v2.8.5
719;IWW7X7COJ1;C5BFB47G;2025-02-20 01:50:00;182;51M922;RFS3S5;IfoodBridge;WEB;Rem natus quidem iste explicabo eligendi.;False;7697;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-02-22 05:50:00;PENDING;21;743;22.65;2025-02-20 11:40:00;v2.0.9
529;W0RFG01HLO;T6HVGNZE;2025-02-20 02:15:00;270;MQ1ODX;7QN1XO;DirectOrder;WEB;Não informado;True;7297;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-02-20 02:15:00;CANCELED;30;1965;54.35;2025-02-20 15:41:00;v3.9.9
143;1G22OH8FZU;O88V78RZ;2025-02-20 15:04:00;379;5CWCC2;P37IPD;KDSPro;WEB;Não informado;True;4530;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-02-22 07:04:00;CONFIRMED;88;268;158.45;2025-02-21 08:14:00;v2.7.0
1349;LUKBFW4MCW;3LHDZ8X1;2025-02-21 08:25:00;534;G15UAJ;0M47TW;DirectOrder;APP;Não informado;True;5798;False;SCHEDULED;INDOOR;99FOOD;2025-02-22 04:25:00;PENDING;32;2753;134.97;2025-02-21 15:53:00;v1.3.7
1631;Z4V7FCBC2R;HX5J7WDF;2025-02-21 13:45:00;537;P85L1G;1D2GQZ;CannoliEngine;APP;Não informado;False;6531;False;IMMEDIATE;TAKEOUT;99FOOD;2025-02-21 13:45:00;CONFIRMED;90;3269;76.56;2025-02-21 18:33:00;v3.1.4
38;0EN9UU2Y4I;X0HY9KDP;2025-02-21 17:58:00;600;PEQ1ZJ;GDGK8D;DirectOrder;POS;Ullam similique ipsum quos sunt quisquam.;True;9408;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-02-21 17:58:00;CANCELED;78;175;83.62;2025-02-21 20:13:00;v1.4.7
1005;8NOJETZ8SU;M6ZV6061;2025-02-21 19:37:00;595;ZV5E8T;WGESNX;KDSPro;APP;Illo corrupti ipsam velit numquam alias numquam voluptatem.;True;8086;False;IMMEDIATE;INDOOR;EPADOCA;2025-02-21 19:37:00;CANCELED;17;1574;22.74;2025-02-22 08:14:00;v3.8.4
827;6ZYZH1YQYT;40D9NVYY;2025-02-21 19:51:00;147;APKOM0;UQ1ILN;CannoliEngine;WEB;Explicabo neque natus voluptate.;True;8666;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-02-21 20:51:00;PENDING;67;2012;84.26;2025-02-22 08:39:00;v1.0.2
242;JDM4AMYQ4J;5DUYYWJO;2025-02-21 21:52:00;924;YGKL7I;WTAQEA;DirectOrder;WEB;Quia sunt minus mollitia eligendi odit vitae.;True;5099;False;SCHEDULED;TAKEOUT;99FOOD;2025-02-24 13:52:00;CANCELED;71;1194;43.51;2025-02-22 04:37:00;v2.8.4
1042;9Q60CDQF22;HDZ0RAAY;2025-02-22 01:07:00;66;Q7N1YZ;V4JR37;KDSPro;POS;Quos alias vero sit dolor molestias non.;False;3842;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-02-23 01:07:00;DISPATCHED;59;1700;20.03;2025-02-22 17:26:00;v2.5.8
164;QJ0ARSG8F4;7YYIP1F0;2025-02-22 01:14:00;779;5HILEJ;QOQ99P;CannoliEngine;WEB;Não informado;False;1826;False;IMMEDIATE;DELIVERY;IFOOD;2025-02-22 01:14:00;CONFIRMED;81;413;25.77;2025-02-22 07:55:00;v1.8.6
5;0RCNJ6BRJD;NA0C0FOS;2025-02-22 01:23:00;77;H4LV73;QI3URN;KDSPro;POS;Não informado;True;3196;False;SCHEDULED;DELIVERY;99FOOD;2025-02-24 11:23:00;DISPATCHED;20;1219;105.5;2025-02-22 13:53:00;v2.1.3
553;66B9YNZ51M;GY1EC89S;2025-02-22 02:38:00;25;334WID;6ZLSNV;CannoliEngine;POS;Amet eveniet sapiente pariatur eius fugit delectus.;True;8452;False;SCHEDULED;INDOOR;IFOOD;2025-02-22 21:38:00;DISPATCHED;78;1919;128.68;2025-02-22 12:08:00;v2.2.2
207;01PMPYDKOX;ZDOSVN5L;2025-02-22 10:37:00;798;6ESKTL;WJ0GDE;CannoliEngine;POS;Não informado;True;3712;False;IMMEDIATE;TAKEOUT;SITE;2025-02-22 10:37:00;CONCLUDED;71;891;53.07;2025-02-23 00:42:00;v3.1.4
733;ILQ43V3NJ3;ZE6VL133;2025-02-22 19:53:00;370;JBW2JO;56O6L2;CannoliEngine;APP;Voluptates optio harum odit commodi.;False;4902;False;IMMEDIATE;DELIVERY;IFOOD;2025-02-22 19:53:00;CANCELED;38;2710;76.14;2025-02-22 23:38:00;v1.0.8
215;LOQKIE6QKK;Y22UBZ8Z;2025-02-23 01:33:00;116;RR60SI;399UEY;CannoliEngine;POS;Não informado;True;4512;False;IMMEDIATE;DELIVERY;99FOOD;2025-02-23 01:33:00;PENDING;73;2025;45.42;2025-02-23 12:59:00;v1.5.5
1557;V94WM3BK6C;WV2GPSCP;2025-02-23 02:39:00;65;K3HNCD;VLQUIE;IfoodBridge;APP;Amet accusamus labore temporibus quo deserunt reiciendis.;True;3989;False;SCHEDULED;TAKEOUT;IFOOD;2025-02-23 07:39:00;DISPATCHED;10;1581;52.01;2025-02-23 08:53:00;v3.1.0
1924;ZVIRH92V3W;DK686NVU;2025-02-23 13:56:00;258;WAZY2S;HD1WKZ;CannoliEngine;APP;Alias assumenda dicta quo.;True;8963;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-02-24 05:56:00;CONCLUDED;24;1855;36.25;2025-02-24 06:04:00;v3.9.9
1549;QGVO3WSNSA;65SZNPXU;2025-02-23 16:46:00;444;CV6DZQ;GUFJH9;IfoodBridge;WEB;Não informado;True;2624;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-02-23 16:46:00;DISPATCHED;71;1860;58.24;2025-02-23 22:02:00;v1.4.4
510;4HQ46VVDRU;ALU4QDS0;2025-02-23 21:59:00;799;RCIP3G;LRK9AF;IfoodBridge;POS;Adipisci nemo doloremque laboriosam.;True;2914;False;SCHEDULED;DELIVERY;SITE;2025-02-24 12:59:00;CANCELED;69;2141;13.59;2025-02-24 06:28:00;v2.9.1
1319;H2B29A0BRE;H8CH92Q9;2025-02-24 06:41:00;863;CZI9EC;FPINXN;IfoodBridge;POS;Não informado;False;3492;False;IMMEDIATE;INDOOR;ANOTAAI;2025-02-24 06:41:00;PLACED;7;1579;31.56;2025-02-24 09:17:00;v1.5.6
1711;EXXEZ3J6ZF;QR0OZS6G;2025-02-24 16:06:00;723;9JI8Z9;0YV8VI;IfoodBridge;WEB;Não informado;False;2240;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-02-24 16:06:00;PENDING;9;1215;55.19;2025-02-24 17:46:00;v3.3.6
1857;XDYMWMB2KT;4D6DM5DT;2025-02-24 18:51:00;501;LYAU7Z;KLONG7;IfoodBridge;POS;Não informado;False;6478;False;SCHEDULED;DELIVERY;ANOTAAI;2025-02-27 00:51:00;CONFIRMED;47;3118;97.36;2025-02-25 07:29:00;v2.6.1
456;KXALUXCMCL;OL9MFNP2;2025-02-24 20:35:00;763;E0BND2;5GFS8K;KDSPro;APP;Não informado;False;8973;False;IMMEDIATE;TAKEOUT;99FOOD;2025-02-24 20:35:00;PENDING;31;1789;169.51;2025-02-25 11:08:00;v3.1.9
1380;XCERBF5UXD;LTH6S5VT;2025-02-24 22:23:00;820;BQ56E3;1EPTZV;IfoodBridge;POS;Beatae cum itaque ea eligendi labore.;False;2249;False;IMMEDIATE;DELIVERY;EPADOCA;2025-02-24 22:23:00;PLACED;47;1723;30.38;2025-02-25 16:05:00;v1.0.9
1916;HW25J8Q0QC;ILC6Y11W;2025-02-25 01:59:00;214;509DI2;UBTPWX;IfoodBridge;WEB;Não informado;True;2093;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-02-27 10:59:00;CONFIRMED;77;1904;65.71;2025-02-25 05:50:00;v2.4.3
1500;20XNCA6DPV;3BH1KJKF;2025-02-25 04:15:00;146;HFGVQ5;YEXAVJ;DirectOrder;WEB;Culpa dolores cum praesentium.;False;3831;False;SCHEDULED;INDOOR;EPADOCA;2025-02-27 08:15:00;CONCLUDED;19;3039;61.82;2025-02-25 06:07:00;v2.2.2
789;KCON3WLQY1;FIY76BEF;2025-02-25 04:18:00;206;RDV64E;ZPFEF9;KDSPro;WEB;Consequuntur repellendus et iusto voluptatem provident.;True;3334;True;SCHEDULED;TAKEOUT;WHATSAPP;2025-02-25 11:18:00;PENDING;61;554;94.38;2025-02-25 06:32:00;v1.2.3
492;RC1ATBN6SE;RYSVICSM;2025-02-25 08:34:00;150;Q37HBM;T69OQA;IfoodBridge;APP;Excepturi quod saepe eos facilis magnam veniam perspiciatis.;True;4109;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-02-27 04:34:00;DISPATCHED;65;3428;20.1;2025-02-25 09:52:00;v1.8.0
1510;3OQ5H98CH4;8RPBB4GR;2025-02-25 11:35:00;833;IJYAH9;MCK3DG;KDSPro;WEB;Não informado;False;5330;False;SCHEDULED;DELIVERY;ANOTAAI;2025-02-27 06:35:00;CONFIRMED;85;1189;42.06;2025-02-25 17:42:00;v1.6.9
224;F8M2XLEGW6;3X5GRN5Y;2025-02-25 14:56:00;562;UNLAYQ;LEJP8F;DirectOrder;APP;Não informado;False;8945;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-02-25 14:56:00;CONCLUDED;6;1877;81.07;2025-02-25 20:43:00;v2.1.6
879;V1NCUIO9T2;S38YR19S;2025-02-25 22:10:00;940;4UN9RP;XXEV86;DirectOrder;WEB;Não informado;False;1359;False;SCHEDULED;DELIVERY;99FOOD;2025-02-27 07:10:00;CONCLUDED;89;1621;84.27;2025-02-26 12:31:00;v3.1.6
426;TV3O7OCHE3;92WSC7QV;2025-02-26 00:55:00;695;QZXUUI;U7QQ3T;CannoliEngine;POS;Est dolorem quaerat expedita ullam reprehenderit.;True;1087;False;SCHEDULED;INDOOR;EPADOCA;2025-02-27 01:55:00;CANCELED;47;166;66.54;2025-02-26 13:41:00;v3.4.6
748;WCXYCYJNYH;PIZCTVP3;2025-02-26 01:58:00;941;4QT3KS;K4DPG9;IfoodBridge;APP;Não informado;True;8204;False;SCHEDULED;INDOOR;99FOOD;2025-02-28 03:58:00;CANCELED;70;3167;44.38;2025-02-26 21:55:00;v2.5.2
1952;PU2YTBCL2J;DXRL3SLZ;2025-02-26 23:34:00;64;I5RS4W;BXKT6A;IfoodBridge;APP;Não informado;False;8590;False;IMMEDIATE;DELIVERY;WHATSAPP;2025-02-26 23:34:00;PLACED;11;1690;19.48;2025-02-27 09:24:00;v1.6.1
1412;FMY6MUQLEU;C5CS9RMS;2025-02-27 00:02:00;42;DVK1LP;I5S6V3;IfoodBridge;POS;Não informado;True;6682;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-03-01 05:02:00;CONCLUDED;17;3059;33.01;2025-02-27 12:22:00;v1.7.1
886;8KD5PM705V;2PRNO841;2025-02-27 02:23:00;992;F6IM0C;3VFRNR;CannoliEngine;WEB;Delectus id saepe architecto ratione nostrum.;False;8686;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-02-27 02:23:00;PENDING;28;3245;45.06;2025-02-27 07:51:00;v1.4.7
1776;5PE43KONP3;2EH134CK;2025-02-27 05:08:00;200;SX57WN;AIS07Y;CannoliEngine;WEB;Não informado;True;4632;False;IMMEDIATE;TAKEOUT;IFOOD;2025-02-27 05:08:00;DISPATCHED;83;1035;31.98;2025-02-27 08:44:00;v1.7.7
1851;TQWO10ERDK;340M8TI2;2025-02-27 13:36:00;328;RE5AYT;FADJ46;DirectOrder;WEB;Iusto magni voluptatum.;True;7162;False;SCHEDULED;INDOOR;EPADOCA;2025-03-01 04:36:00;CANCELED;11;1063;15.51;2025-02-27 16:17:00;v2.2.2
1337;JHR7AJ2DAN;9V4071S7;2025-02-27 20:14:00;315;1EUULO;17CKNM;DirectOrder;WEB;Não informado;True;6411;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-02-27 20:14:00;PLACED;15;1959;82.59;2025-02-28 03:03:00;v3.9.8
1448;GB2ZGUOVTQ;VZ9T2JIE;2025-02-27 20:34:00;40;79EA9J;PDZLWB;CannoliEngine;APP;Não informado;True;4457;False;IMMEDIATE;TAKEOUT;WHATSAPP;2025-02-27 20:34:00;CANCELED;69;646;50.05;2025-02-28 06:25:00;v3.7.2
1437;18UXQWWVSS;CU5PWP19;2025-02-28 05:08:00;489;6N06OA;U77538;KDSPro;POS;Não informado;True;7143;False;SCHEDULED;INDOOR;ANOTAAI;2025-03-02 03:08:00;CANCELED;12;2994;39.28;2025-02-28 19:10:00;v3.0.9
761;4Q9XLGD2KZ;C3XJ6MN4;2025-02-28 06:55:00;185;VDQYJD;QPX1UG;KDSPro;POS;Illo vel voluptatem amet ullam.;True;9965;False;SCHEDULED;DELIVERY;IFOOD;2025-03-02 03:55:00;CONCLUDED;61;2217;31.58;2025-03-01 02:20:00;v3.6.2
889;QXT9HYDVS8;FPJYXVSY;2025-02-28 20:32:00;49;WOEZ8V;LICJXC;IfoodBridge;APP;At ratione iste magnam quos inventore animi.;False;6890;False;IMMEDIATE;TAKEOUT;DELIVERYVIP;2025-02-28 20:32:00;PENDING;70;3591;69.08;2025-03-01 09:55:00;v1.7.8
1327;LLS2VOA20H;P7JH190G;2025-02-28 20:54:00;433;GVV7D4;N594RC;DirectOrder;POS;Não informado;True;7758;False;IMMEDIATE;INDOOR;DELIVERYVIP;2025-02-28 20:54:00;PENDING;55;3597;26.51;2025-03-01 06:50:00;v2.6.2
1207;CWCLQGHVNM;6OZO08HH;2025-02-28 22:54:00;25;2MJQ1K;CVMZD8;KDSPro;APP;Não informado;True;9759;False;SCHEDULED;TAKEOUT;ANOTAAI;2025-03-03 08:54:00;PENDING;47;3481;37.55;2025-03-01 06:03:00;v2.5.3
366;4P9OQKL4Z2;9DLBT2LJ;2025-03-01 04:07:00;893;CKNC62;V8FCV4;IfoodBridge;APP;Fugit dolorem id nihil.;True;2519;False;SCHEDULED;INDOOR;IFOOD;2025-03-02 00:07:00;CONCLUDED;58;1986;134.74;2025-03-01 17:13:00;v1.9.6
1121;FHUOL5WFD2;G6LEHRAP;2025-03-01 11:50:00;414;3BCGW5;QZDO02;KDSPro;POS;Não informado;False;9229;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-03-01 11:50:00;PENDING;40;2037;65.11;2025-03-01 17:12:00;v3.8.4
1781;5YUKCB6V6D;1SGUBJV9;2025-03-01 18:23:00;411;NFX99S;EYQFKI;KDSPro;POS;Consequatur dolores accusantium quam enim.;True;5555;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-03-03 17:23:00;PLACED;43;1327;126.66;2025-03-02 05:58:00;v2.1.1
1417;EWFMSOGTSB;ZHCFGJM2;2025-03-01 19:54:00;307;Z2NF94;AF6D4I;IfoodBridge;APP;Dicta libero repudiandae odio saepe amet deserunt.;False;6363;False;IMMEDIATE;INDOOR;ANOTAAI;2025-03-01 19:54:00;CONCLUDED;32;926;55.92;2025-03-02 11:27:00;v2.9.3
1419;9ZBXEMHON5;5WPOCIN4;2025-03-01 20:45:00;779;2R1NAZ;GEZH0F;DirectOrder;APP;Não informado;False;1135;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-03-01 20:45:00;CANCELED;10;2311;63.08;2025-03-01 21:05:00;v2.0.4
1588;LM0T2QUSV9;UGVYBQSJ;2025-03-01 21:31:00;380;ZKGULB;GTUJS8;DirectOrder;APP;Não informado;False;4335;False;IMMEDIATE;INDOOR;ANOTAAI;2025-03-01 21:31:00;CONCLUDED;30;1493;49.39;2025-03-02 11:16:00;v2.8.9
55;WLDY8J1UI9;L69ISXUW;2025-03-01 23:43:00;524;VW1PM7;7XVMEZ;KDSPro;POS;Não informado;True;3125;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2025-03-01 23:43:00;CANCELED;10;329;72.11;2025-03-02 15:58:00;v3.1.7
37;XO06R9DD6E;AF0EZT9L;2025-03-02 02:05:00;848;NBOHUX;S928Q0;DirectOrder;WEB;Não informado;True;6909;False;IMMEDIATE;INDOOR;DELIVERYVIP;2025-03-02 02:05:00;CONCLUDED;79;368;23.58;2025-03-02 07:20:00;v3.6.6
32;Q5LHO3G839;JY193AT6;2025-03-02 07:57:00;502;MDVBO1;0GGOV1;CannoliEngine;APP;Não informado;True;9334;False;SCHEDULED;INDOOR;IFOOD;2025-03-03 05:57:00;PLACED;49;2528;43.23;2025-03-02 22:15:00;v3.2.7
847;IEISHWMMJN;52HZZ2SJ;2025-03-02 08:16:00;95;8XXLWH;60UE5C;CannoliEngine;WEB;Adipisci commodi eligendi.;True;5163;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-03-04 21:16:00;CANCELED;86;2476;62.83;2025-03-02 13:00:00;v2.7.6
1006;WNUC5ZAOMN;6A1L9HOO;2025-03-02 18:48:00;128;P7SL1J;EIX1W2;IfoodBridge;WEB;Quo quo libero autem earum quae accusamus harum.;False;8917;False;SCHEDULED;TAKEOUT;IFOOD;2025-03-04 06:48:00;PENDING;87;1617;31.21;2025-03-03 10:49:00;v3.8.2
254;L5AKOEFJOK;NPHN1O9T;2025-03-03 06:12:00;82;1HW235;HCK1DI;IfoodBridge;POS;Não informado;True;5951;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-03-06 05:12:00;DISPATCHED;77;2994;42.85;2025-03-03 21:09:00;v3.3.7
764;75KOC463NF;ZOD7EKE5;2025-03-03 22:53:00;600;AFOZ89;9WC1Q9;CannoliEngine;APP;Não informado;False;8083;False;SCHEDULED;TAKEOUT;EPADOCA;2025-03-03 23:53:00;CONFIRMED;42;2148;39.92;2025-03-04 14:06:00;v3.1.0
201;Y5GISE6JN5;9C4JVMXC;2025-03-04 02:27:00;74;J0IJLM;AEFCWY;KDSPro;WEB;Corrupti libero eum iste ipsam ad hic.;True;2640;False;IMMEDIATE;DELIVERY;IFOOD;2025-03-04 02:27:00;PLACED;11;1525;40.42;2025-03-04 08:08:00;v3.3.0
345;ML4T5D8K9T;8NEIAEH3;2025-03-04 04:55:00;125;5M5NWV;7IHDE2;CannoliEngine;WEB;Officia ad nesciunt similique.;True;4025;False;SCHEDULED;INDOOR;EPADOCA;2025-03-04 14:55:00;CONFIRMED;90;1621;16.81;2025-03-04 19:21:00;v2.6.2
1075;HYV5POUIZ1;V2YLA61T;2025-03-04 05:42:00;132;9HXCJH;WDFXPR;IfoodBridge;APP;Atque voluptas consectetur illum saepe enim voluptates.;False;6561;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-03-04 05:42:00;CONFIRMED;8;938;75.65;2025-03-04 08:10:00;v2.8.4
857;35XY5LPOWQ;H010TK2O;2025-03-04 06:30:00;343;LBDHAR;2HQ733;CannoliEngine;POS;Doloremque distinctio ducimus ex aperiam eius.;True;1524;False;SCHEDULED;INDOOR;IFOOD;2025-03-04 22:30:00;PLACED;66;3476;26.49;2025-03-04 14:33:00;v2.7.1
1943;JYROB0PP5A;8WZAHVM5;2025-03-04 12:21:00;803;UHQ5NP;4TFZGA;KDSPro;APP;Temporibus nobis culpa reiciendis illum odio saepe.;True;8145;False;IMMEDIATE;TAKEOUT;SITE;2025-03-04 12:21:00;CONFIRMED;19;628;71.6;2025-03-04 19:28:00;v2.3.5
1785;54DZM8D35R;9FANL0YO;2025-03-04 13:57:00;997;LRD3XV;1OUIIO;CannoliEngine;APP;Explicabo sit rerum at enim.;False;5926;False;IMMEDIATE;DELIVERY;SITE;2025-03-04 13:57:00;CONFIRMED;83;2776;59.53;2025-03-04 21:42:00;v3.2.4
1352;HC9IRG6ZM1;ZEKGO1P7;2025-03-04 20:52:00;645;4UV769;RA4V7V;DirectOrder;APP;Occaecati dolorem quibusdam perferendis.;True;5563;False;SCHEDULED;DELIVERY;ANOTAAI;2025-03-05 03:52:00;CONCLUDED;22;2821;18.67;2025-03-05 15:21:00;v3.9.3
1535;LPF5GR8GPR;Q12SQP1V;2025-03-05 05:46:00;57;0IB384;0RZLNS;DirectOrder;WEB;Repellat pariatur quod.;False;8499;False;IMMEDIATE;INDOOR;IFOOD;2025-03-05 05:46:00;PENDING;62;757;44.29;2025-03-05 17:10:00;v3.1.9
795;MOM5ZXNKLI;2ZF6JDJV;2025-03-05 06:33:00;333;9UY2CZ;0588P5;CannoliEngine;POS;Accusamus culpa quaerat iusto.;False;9016;False;IMMEDIATE;INDOOR;DELIVERYVIP;2025-03-05 06:33:00;DISPATCHED;41;2110;45.05;2025-03-06 00:21:00;v3.7.2
1367;FX9JSFVX78;A1KE7056;2025-03-05 07:40:00;580;80MCN3;9PQG7X;DirectOrder;POS;Não informado;False;9285;False;SCHEDULED;INDOOR;DELIVERYVIP;2025-03-06 11:40:00;CONFIRMED;14;926;61.89;2025-03-05 23:49:00;v2.1.3
866;F9IOJBMZCT;S8FEBCG6;2025-03-05 17:50:00;637;TFZ4KW;P7M3LI;DirectOrder;WEB;Optio quam non aut deserunt facilis nesciunt.;False;7480;False;IMMEDIATE;INDOOR;99FOOD;2025-03-05 17:50:00;CONFIRMED;46;3253;27.71;2025-03-05 18:00:00;v1.1.8
377;FB4E0DSOSQ;O0B2TKPZ;2025-03-05 18:13:00;481;0D63YE;CM60DG;CannoliEngine;WEB;Aspernatur corporis sed provident fugiat eligendi.;True;5433;False;IMMEDIATE;TAKEOUT;EPADOCA;2025-03-05 18:13:00;CANCELED;73;2355;44.38;2025-03-06 08:40:00;v1.7.6
1100;NH5B4GUUX1;GMF9L373;2025-03-05 20:11:00;348;H3COT9;RE8A6A;IfoodBridge;POS;Não informado;True;9446;False;SCHEDULED;DELIVERY;IFOOD;2025-03-06 12:11:00;PENDING;13;82;109.85;2025-03-06 00:45:00;v1.9.7
1764;WQCRLHSHKQ;9HCBYOA3;2025-03-05 23:57:00;267;GREQ44;1B0G6Z;DirectOrder;POS;Não informado;True;7376;False;IMMEDIATE;TAKEOUT;99FOOD;2025-03-05 23:57:00;CONFIRMED;59;1035;84.24;2025-03-06 18:31:00;v2.5.0
1101;ZKPUWR6IBQ;27PASIUW;2025-03-06 01:20:00;300;2WXNJZ;HGBSGL;DirectOrder;WEB;Não informado;False;2848;False;SCHEDULED;TAKEOUT;WHATSAPP;2025-03-08 01:20:00;PENDING;12;3323;24.14;2025-03-06 16:21:00;v1.5.2
350;EWVOL6S9ER;U0V8E0J3;2025-03-06 04:12:00;188;IKYQUE;SKL0EJ;CannoliEngine;WEB;Não informado;False;3897;False;IMMEDIATE;DELIVERY;IFOOD;2025-03-06 04:12:00;CANCELED;80;3278;13.97;2025-03-06 21:59:00;v2.1.7
872;V2670CO6Z5;J27ES0RG;2025-03-06 21:05:00;565;PJ4W0D;ZRC2G7;DirectOrder;WEB;Não informado;True;5024;False;SCHEDULED;DELIVERY;DELIVERYVIP;2025-03-08 22:05:00;PENDING;19;3183;16.77;2025-03-07 00:50:00;v3.5.7
59;5ZJYITRZRA;UD2YZDZI;2025-03-06 21:21:00;210;RLYFHJ;FC6AQ1;CannoliEngine;POS;Ea quis rem odio.;False;9022;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-03-06 21:21:00;CONCLUDED;58;1042;48.27;2025-03-07 16:52:00;v1.8.7
307;2RXUVZZ08W;13C530FD;2025-03-07 11:32:00;324;9RGPCR;NYGRF0;CannoliEngine;POS;Não informado;True;3713;False;SCHEDULED;INDOOR;EPADOCA;2025-03-10 03:32:00;PENDING;7;2249;22.03;2025-03-07 18:04:00;v1.0.8
1610;OBV5T3NNPX;5BNV9O1A;2025-03-07 15:07:00;6;NF4IH1;LU9TNO;DirectOrder;WEB;Não informado;True;4280;False;IMMEDIATE;INDOOR;WHATSAPP;2025-03-07 15:07:00;PENDING;6;159;144.79;2025-03-08 10:08:00;v1.7.1
1126;WKMDFEA9RU;WTPYRDIP;2025-03-07 15:29:00;761;3IAJ4M;F9VSUQ;KDSPro;POS;Não informado;True;6815;False;SCHEDULED;TAKEOUT;DELIVERYVIP;2025-03-07 23:29:00;CONFIRMED;70;749;29.38;2025-03-08 10:14:00;v2.1.6
1569;SLFE16UGOM;Y9ZQD7QD;2025-03-07 17:25:00;884;B78PKD;Z6QXM5;DirectOrder;POS;Doloremque eos eius suscipit fugit officia vitae.;True;2481;False;IMMEDIATE;DELIVERY;99FOOD;2025-03-07 17:25:00;PENDING;81;330;49.63;2025-03-08 10:48:00;v1.2.3
823;TR7VJ3OIJS;NIQ2P786;2025-03-08 04:15:00;510;MRLVNM;TS196Z;DirectOrder;APP;Não informado;False;8022;False;IMMEDIATE;TAKEOUT;ANOTAAI;2025-03-08 04:15:00;CANCELED;20;1373;20.52;2025-03-08 21:18:00;v2.3.0
905;5RUNDU7X71;9NY3YA71;2025-03-08 04:56:00;566;LDQ54P;Q7C21X;IfoodBridge;WEB;Não informado;True;4800;False;IMMEDIATE;DELIVERY;ANOTAAI;2025-03-08 04:56:00;PENDING;73;3320;68.87;2025-03-08 11:59:00;v3.8.1
628;KJ3J7BT42Z;RTGZYIZC;2025-03-08 07:39:00;489;FNKLXJ;HS3A8M;CannoliEngine;WEB;Não informado;True;3656;False;SCHEDULED;DELIVERY;IFOOD;2025-03-11 02:39:00;DISPATCHED;22;3022;41.16;2025-03-08 20:44:00;v2.9.3
702;O5Q5IGEGJ8;IAJDGE2M;2025-03-08 13:34:00;691;0G9KDU;DPE0CT;IfoodBridge;APP;Não informado;True;7740;False;IMMEDIATE;TAKEOUT;IFOOD;2025-03-08 13:34:00;CONCLUDED;55;3443;15.29;2025-03-09 01:02:00;v1.3.2
1530;IH0N4WX9C9;GOVHSTYH;2025-03-08 18:46:00;530;1SS9R4;RNAMAT;DirectOrder;WEB;Laudantium provident perspiciatis sapiente.;False;3863;False;SCHEDULED;INDOOR;EPADOCA;2025-03-08 21:46:00;DISPATCHED;47;2823;51.19;2025-03-09 06:06:00;v3.2.0
1939;SV63041WHS;0RPOKFR7;2025-03-08 21:53:00;373;PZHB79;QMQQXC;IfoodBridge;POS;Não informado;True;2664;False;SCHEDULED;DELIVERY;99FOOD;2025-03-09 08:53:00;PENDING;29;814;62.46;2025-03-09 08:43:00;v3.7.9
