id;segmentid;templateid;storeid;name;description;badge;type;status;isdefault;createdat;createdby;updatedat;updatedby
985;727;1970-01-01 00:00:00.000000985;W0JGQEVDM6;Campanha Consequuntur 3L95;Cumque corrupti veniam dolorum distinctio dolorum nihil eaque consectetur quis ipsam laborum alias.;seasonal;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-02-04 19:31:16;Não informado
986;5;1970-01-01 00:00:00.000000986;O3BTG7GA24;Campanha Ipsum 5J8O;Blanditiis ab at aliquam debitis velit.;winback;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-06-04 02:57:21;Não informado
987;728;1970-01-01 00:00:00.000000987;A5W8VLOYHD;Campanha Blanditiis OWM2;Delectus voluptate nobis facere omnis porro blanditiis eius ratione ratione molestias aliquid suscipit.;loyalty;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-08-08 15:00:11;Não informado
988;729;1970-01-01 00:00:00.000000988;MZ6W3CO8PE;Campanha Iusto 74AD;Hic hic alias velit at ducimus a voluptatibus ullam.;migration;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-05-03 12:05:57;Não informado
989;730;1970-01-01 00:00:00.000000989;RVXQ51WHAL;Campanha Repellat 104S;Natus corrupti velit vitae porro iure porro explicabo maxime ab.;consumption;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-06-06 07:37:02;Não informado
990;5;1970-01-01 00:00:00.000000990;KCZEQUBNLE;Campanha Quasi IMD0;Não informado;Não informado;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-08-03 17:14:58;Não informado
991;731;1970-01-01 00:00:00.000000991;0E0R3JSS3T;Campanha Fuga 14LY;Não informado;loyalty;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-02-02 23:10:57;Não informado
992;5;1970-01-01 00:00:00.000000992;X5F6Z61DHI;Campanha Nobis HPSM;Nam libero ex tenetur quas minus atque laboriosam cumque nulla accusantium.;winback;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-06-25 11:10:21;Não informado
993;732;1970-01-01 00:00:00.000000993;XSVOLTRJKL;Campanha Architecto UMCM;Eveniet nemo facere temporibus sunt voluptatum aliquid earum.;loyalty;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2025-02-12 02:44:20;Não informado
994;733;1970-01-01 00:00:00.000000994;YZVFSWJZ8D;Campanha Deleniti YZKS;Não informado;seasonal;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-11-07 23:22:19;Não informado
995;734;1970-01-01 00:00:00.000000995;14X2WPMJO2;Campanha Quas CMXL;Não informado;migration;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-12-14 02:46:03;Não informado
996;735;1970-01-01 00:00:00.000000996;I06B8MSG4O;Campanha Quam GB1L;Nam ipsam suscipit consectetur eligendi repudiandae earum laborum tempora voluptate ex ut illo.;Não informado;1;1970-01-01 00:00:00.000000002;False;;Não informado;2025-03-10 08:51:22;Não informado
997;5;1970-01-01 00:00:00.000000997;EKT0KXGNTU;Campanha Itaque SJXB;Veritatis ex qui deleniti consectetur ducimus reprehenderit repellat ullam provident suscipit eum aliquid.;migration;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-12 19:40:30;Não informado
998;736;1970-01-01 00:00:00.000000998;HKA4MH0N5O;Campanha Nemo 9R7L;Ab iste dicta repudiandae eius architecto labore optio.;consumption;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-04-27 22:09:29;Não informado
999;737;1970-01-01 00:00:00.000000999;V6B6RJ09WE;Campanha Nostrum EW0O;Não informado;seasonal;2;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-09-26 18:42:02;Não informado
1000;738;1970-01-01 00:00:00.000001000;Z3MQWY2NB9;Campanha Perferendis 5880;Não informado;seasonal;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-05-10 08:42:29;Não informado
1001;739;1970-01-01 00:00:00.000001001;Q5TDFGJ7NR;Campanha Animi SKOQ;Quod enim ducimus accusamus facilis pariatur dolorum maxime modi recusandae fuga soluta.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-29 09:22:43;Não informado
1002;740;1970-01-01 00:00:00.000001002;X6Z7VCRNFY;Campanha Numquam JDL2;Não informado;consumption;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-07-05 03:15:41;Não informado
1003;5;1970-01-01 00:00:00.000001003;WG11SXXRPP;Campanha Dicta NL6R;Não informado;consumption;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-11-14 13:18:25;Não informado
1004;741;1970-01-01 00:00:00.000001004;XZWL9PQRMO;Campanha Eius U803;Deserunt natus illum eaque in fugiat esse aut repudiandae.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-03-02 10:44:14;Não informado
1005;742;1970-01-01 00:00:00.000001005;KEHVQ9XD8X;Campanha Voluptas Q41W;Ut veritatis quibusdam totam accusantium sed eos saepe a molestias.;consumption;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-10-18 00:40:58;Não informado
1006;743;1970-01-01 00:00:00.000001006;YRG7QSODMX;Campanha Ratione 0RDT;Ea asperiores corporis assumenda facere sunt voluptatum consequatur fugit.;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-02-04 19:22:37;Não informado
1007;744;1970-01-01 00:00:00.000001007;F4T8MA1024;Campanha Odio RV3N;Não informado;winback;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-10 21:11:31;Não informado
1008;745;1970-01-01 00:00:00.000001008;F6T6WEGGH0;Campanha Quibusdam 2WPK;Não informado;Não informado;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-08 01:43:21;Não informado
1009;5;1970-01-01 00:00:00.000001009;WD0RVZ3Y9E;Campanha Nihil MLMB;Nam totam ipsam ullam voluptatem temporibus repellendus tempora sequi distinctio sunt.;seasonal;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-01-28 07:02:12;Não informado
1010;746;1970-01-01 00:00:00.000001010;ZOEAVNAQWB;Campanha Quae 41PB;Fugiat iure nobis nostrum nulla facere aperiam assumenda dolorum rem hic iure porro.;Não informado;2;1970-01-01 00:00:00.000000003;True;Não informado;Não informado;2024-11-06 20:05:19;Não informado
1011;747;1970-01-01 00:00:00.000001011;RPV7LYOZD2;Campanha Ex U2X1;Adipisci repellendus fugiat suscipit praesentium corporis tenetur minima quae hic est dicta culpa.;winback;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-07 22:28:58;Não informado
1012;748;1970-01-01 00:00:00.000001012;MHP9NYMSOR;Campanha Praesentium QETJ;Libero ipsam quisquam deleniti facere doloremque dolores illo iste.;migration;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-10-20 19:41:08;Não informado
1013;749;1970-01-01 00:00:00.000001013;1WCGV6LRLW;Campanha Porro P47L;Não informado;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-07-17 22:00:55;Não informado
1014;5;1970-01-01 00:00:00.000001014;8J8H19YX6Y;Campanha Quod INW4;A magni impedit ratione magni temporibus nihil aperiam at tempore magni.;winback;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-12-07 06:42:27;Não informado
1015;750;1970-01-01 00:00:00.000001015;G4G9O6QVJ2;Campanha Modi C55S;Omnis explicabo repellendus est quo velit nostrum voluptas accusantium id totam et nemo.;Não informado;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-10-09 13:23:07;Não informado
1016;751;1970-01-01 00:00:00.000001016;82FJXLFN7V;Campanha Ex 2T3F;Delectus nisi id hic dignissimos tempora eos quaerat.;consumption;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-05-04 19:23:16;Não informado
1017;752;1970-01-01 00:00:00.000001017;QJWNNHN3K7;Campanha Alias DD1T;Soluta explicabo commodi labore aspernatur in recusandae.;seasonal;2;1970-01-01 00:00:00.000000001;False;;Não informado;2025-04-13 05:45:06;Não informado
1018;5;1970-01-01 00:00:00.000001018;7G8YFH3XDV;Campanha Cupiditate Q8PK;Omnis libero perspiciatis quia quidem eveniet a dolores.;migration;2;1970-01-01 00:00:00.000000004;True;;Não informado;2024-10-15 19:37:51;Não informado
1019;753;1970-01-01 00:00:00.000001019;NEBCXIIJCD;Campanha Odio GGHO;Saepe totam nam earum ipsam iusto.;loyalty;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-06-23 22:46:49;Não informado
1020;754;1970-01-01 00:00:00.000001020;QR0APXP8IQ;Campanha Est FVAP;Animi autem nulla accusantium dolore at ipsa alias.;Não informado;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-11-09 03:15:54;Não informado
1021;5;1970-01-01 00:00:00.000001021;RBT4OBKS3I;Campanha Quam I3F4;Não informado;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-05-10 19:58:23;Não informado
1022;755;1970-01-01 00:00:00.000001022;QDWOL61VA2;Campanha Autem J2BU;Id nostrum sapiente aspernatur sed ab magnam praesentium voluptatem in architecto vitae.;seasonal;2;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-11-25 11:14:25;Não informado
1023;756;1970-01-01 00:00:00.000001023;E39ZVYEC5U;Campanha Ullam DOTU;Ea suscipit earum pariatur corrupti soluta dignissimos eius minus minima.;Não informado;1;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-08 21:23:45;Não informado
1024;757;1970-01-01 00:00:00.000001024;ELIVWOE58O;Campanha Maiores AGP0;Commodi dicta adipisci cumque voluptatum saepe iusto explicabo esse veniam facilis laudantium magni.;migration;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-26 10:57:39;Não informado
1025;758;1970-01-01 00:00:00.000001025;A57I1NISKY;Campanha Quod WCOQ;Debitis adipisci iusto veniam reiciendis deleniti consectetur vitae occaecati consequatur.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-01-16 02:18:54;Não informado
1026;759;1970-01-01 00:00:00.000001026;7NHYMAFCB3;Campanha Ducimus D6ID;Nisi delectus consectetur soluta nesciunt adipisci consequuntur nulla deleniti.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-10-31 17:58:26;Não informado
1027;760;1970-01-01 00:00:00.000001027;AH35QRR4ZG;Campanha Iste MS66;Atque quaerat veritatis optio corporis voluptate qui.;consumption;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2025-06-10 16:32:13;Não informado
1028;761;1970-01-01 00:00:00.000001028;ADOTIWTLIN;Campanha Inventore J1Q3;Não informado;Não informado;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-31 06:46:49;Não informado
1029;762;1970-01-01 00:00:00.000001029;NIL8472QW4;Campanha Incidunt 4XRI;Quam itaque expedita doloremque doloribus enim eius nobis minus optio nobis.;loyalty;1;1970-01-01 00:00:00.000000002;False;;Não informado;2024-02-08 07:48:49;Não informado
1030;763;1970-01-01 00:00:00.000001030;200Q696J5E;Campanha Voluptatibus AT64;At tempore consequuntur dolor in possimus.;winback;2;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2025-02-14 09:05:23;Não informado
1031;764;1970-01-01 00:00:00.000001031;4T9N44FBV4;Campanha Beatae 6MU6;Doloremque saepe eveniet voluptatem natus officiis commodi asperiores id dolorum dolorum.;Não informado;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-02-07 11:27:37;Não informado
1032;765;1970-01-01 00:00:00.000001032;B8UO5NYMMF;Campanha Placeat UQFY;Voluptate perspiciatis impedit dicta repellendus quis illo nam assumenda vero at pariatur quidem.;loyalty;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-04-16 15:00:17;Não informado
1033;5;1970-01-01 00:00:00.000001033;1UVJYTMP4N;Campanha Eveniet VV78;Libero pariatur libero sequi ab quos nisi mollitia repellat architecto.;seasonal;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-05-06 23:55:27;Não informado
1034;766;1970-01-01 00:00:00.000001034;EOTB1PPQVQ;Campanha Aspernatur 1HU3;Distinctio quia temporibus in iste a cum ut suscipit pariatur odit porro.;loyalty;2;1970-01-01 00:00:00.000000002;False;;Não informado;2024-12-26 15:00:57;Não informado
1035;767;1970-01-01 00:00:00.000001035;V537C2BPIM;Campanha Velit EVGX;Consequuntur libero accusamus expedita molestiae laudantium quidem a inventore magni qui.;migration;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-03-18 18:59:48;Não informado
1036;768;1970-01-01 00:00:00.000001036;FG7I2HVIKA;Campanha Repudiandae OZA4;Dolorum dolorum pariatur voluptatibus placeat quod vel odit nulla.;Não informado;2;1970-01-01 00:00:00.000000002;True;;Não informado;2024-08-13 09:32:37;Não informado
1037;5;1970-01-01 00:00:00.000001037;OMEMTO2VDS;Campanha Rerum IZB2;Não informado;consumption;2;1970-01-01 00:00:00.000000003;False;;Não informado;2024-10-02 21:07:58;Não informado
1038;5;1970-01-01 00:00:00.000001038;R8IEU122JN;Campanha Id 86TA;Ullam nesciunt ipsa atque sapiente quo a animi consectetur nemo maxime sit ut.;loyalty;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-01-29 08:08:03;Não informado
1039;769;1970-01-01 00:00:00.000001039;8N2R48TWQO;Campanha Adipisci YBZ8;Veritatis natus nostrum fugit temporibus debitis omnis.;loyalty;1;1970-01-01 00:00:00.000000002;False;;Não informado;2025-04-04 23:32:53;Não informado
1040;770;1970-01-01 00:00:00.000001040;B6WZLOOHVU;Campanha Placeat E3U1;Ipsum ducimus repellat cumque quibusdam excepturi quo nulla culpa iusto animi quas.;loyalty;2;1970-01-01 00:00:00.000000002;False;;Não informado;2024-10-12 23:08:51;Não informado
1041;771;1970-01-01 00:00:00.000001041;JFLNOUE6UL;Campanha Eius EAHG;Não informado;winback;1;1970-01-01 00:00:00.000000004;True;;Não informado;2024-11-17 11:58:31;Não informado
1042;772;1970-01-01 00:00:00.000001042;LZGRMC7FFZ;Campanha Dolor 1C5M;Não informado;consumption;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-01-22 12:26:23;Não informado
1043;773;1970-01-01 00:00:00.000001043;TWXZB5OEQX;Campanha Officia ADGY;Dolorum consectetur amet dolor ipsum sint recusandae reiciendis molestiae soluta nostrum.;winback;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-11-02 11:28:44;Não informado
1044;5;1970-01-01 00:00:00.000001044;3IZBT1KT7G;Campanha Iusto A8SR;Asperiores ullam dolorum libero rem nihil facilis repellendus ab veniam in perferendis.;loyalty;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-07-23 21:00:26;Não informado
1045;774;1970-01-01 00:00:00.000001045;P25M9FERJX;Campanha Vel MZWQ;Tenetur veniam voluptates quis modi iure minima quasi ullam provident doloremque.;migration;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-08-11 12:18:32;Não informado
1046;775;1970-01-01 00:00:00.000001046;UR99YAECEE;Campanha Vel UTZE;Iusto rerum totam minima accusantium quasi a possimus cumque tenetur consequatur quas.;loyalty;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-12-11 07:32:45;Não informado
1047;776;1970-01-01 00:00:00.000001047;U41VSVDT76;Campanha Pariatur 63C4;Não informado;winback;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-05-29 05:33:32;Não informado
1048;777;1970-01-01 00:00:00.000001048;96Q3QZD2LG;Campanha Cupiditate UQIO;Tempore ut odit soluta culpa fugiat.;Não informado;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-23 10:57:58;Não informado
1049;778;1970-01-01 00:00:00.000001049;STYGX8860I;Campanha Minima 7P2R;Não informado;consumption;2;1970-01-01 00:00:00.000000002;False;;Não informado;2024-10-11 07:01:43;Não informado
1050;5;1970-01-01 00:00:00.000001050;H54WQRV5ND;Campanha Officiis 614I;Modi iusto dolorum excepturi ipsa cum nam saepe.;winback;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2025-02-17 12:32:57;Não informado
1051;779;1970-01-01 00:00:00.000001051;B3JTAKKUPB;Campanha Nesciunt BBKV;Neque quaerat nemo distinctio dolor facere odit numquam.;Não informado;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-06-24 23:44:44;Não informado
1052;5;1970-01-01 00:00:00.000001052;OKGN2YENV7;Campanha Corrupti H2IV;Illo id earum hic dicta distinctio culpa possimus sunt necessitatibus necessitatibus assumenda nobis.;migration;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-12-09 08:13:14;Não informado
1053;780;1970-01-01 00:00:00.000001053;FI7EQ3O6J8;Campanha At LU25;Sint perferendis culpa perferendis ducimus vitae maiores minus porro.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-08-07 17:03:01;Não informado
1054;781;1970-01-01 00:00:00.000001054;HLS0QLFTI2;Campanha Eum 11WY;Cum non earum recusandae quisquam sequi ipsam.;seasonal;2;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-06-22 15:49:36;Não informado
1055;782;1970-01-01 00:00:00.000001055;IV2F1FK0IL;Campanha Vel BHVA;Animi vel provident eaque soluta dolorem voluptas consequuntur cum vero nesciunt ipsum.;migration;1;1970-01-01 00:00:00.000000004;True;;Não informado;2024-08-10 18:48:30;Não informado
1056;5;1970-01-01 00:00:00.000001056;O5XKQR4ZLX;Campanha Nemo B7GI;Rem veniam laboriosam culpa aspernatur recusandae.;Não informado;2;1970-01-01 00:00:00.000000002;True;;Não informado;2024-12-25 12:31:26;Não informado
1057;783;1970-01-01 00:00:00.000001057;0PN58IH8YO;Campanha Pariatur ALH2;Possimus quisquam ab quaerat porro voluptatem ipsum.;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-11-18 23:52:16;Não informado
1058;784;1970-01-01 00:00:00.000001058;QYMH33DHAR;Campanha Incidunt JI6Y;Nam numquam eveniet sed magni quia ducimus reprehenderit repellat quia.;migration;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2024-12-06 13:13:09;Não informado
1059;785;1970-01-01 00:00:00.000001059;DGKRJWTG3F;Campanha Perferendis IMLC;Não informado;migration;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-11-29 02:10:55;Não informado
1060;786;1970-01-01 00:00:00.000001060;DBZNMTR28J;Campanha Consequatur 9BF6;Sint maxime molestias odit quibusdam explicabo dolorum consectetur sunt commodi aut nulla animi.;seasonal;2;1970-01-01 00:00:00.000000003;False;;Não informado;2024-08-17 01:34:15;Não informado
